SYMBOL,Name,ISIN,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,TIMESTAMP
NSE:SIEMENS,Siemens Limited,INE003A01024,EQ,1289.8,1331.3,1278.05,1301.85,1296.05,31-Jan-18
NSE:SIMBHALS,Simbhaoli Sugars Limited,INE748T01016,EQ,22.45,23.25,22.15,22.6,22.5,31-Jan-18
NSE:SIMPLEXINF,Simplex Infrastructures Limited,INE059B01024,EQ,606,610,578.05,584.9,590,31-Jan-18
NSE:SINTEX,Sintex Industries Limited,INE429C01035,EQ,23.3,23.4,23.1,23.2,23.2,31-Jan-18
NSE:SIS,Security and Intelligence Services (India) Limited,INE285J01010,EQ,1200,1216,1140.05,1189.15,1200,31-Jan-18
NSE:SITINET,Siti Networks Limited,INE965H01011,EQ,23.3,23.55,22.8,23,23.15,31-Jan-18
NSE:SIYSIL,Siyaram Silk Mills Limited,INE076B01028,EQ,690,700,644.15,648.05,650,31-Jan-18
NSE:SJVN,SJVN Limited,INE002L01015,EQ,34.4,34.6,34.1,34.35,34.6,31-Jan-18
NSE:SKFINDIA,SKF India Limited,INE640A01023,EQ,1802,1802,1750,1759.7,1755.05,31-Jan-18
NSE:SKIPPER,Skipper Limited,INE439E01022,EQ,223.45,247.9,222.1,244.2,242.55,31-Jan-18
NSE:SKMEGGPROD,SKM Egg Products Export (India) Limited,INE411D01015,EQ,83.75,84.5,80.5,81.55,81.2,31-Jan-18
NSE:SMARTLINK,Smartlink Network Systems Limited,INE178C01020,EQ,112.6,119.7,109.1,113.45,114.05,31-Jan-18
NSE:SMLISUZU,SML Isuzu Limited,INE294B01019,EQ,847.55,848,840.5,844.8,843.3,31-Jan-18
NSE:SMSLIFE,SMS Lifesciences India Limited,INE320X01016,EQ,408.5,421.95,405.05,415.4,416.85,31-Jan-18
NSE:SMSPHARMA,SMS Pharmaceuticals Limited,INE812G01025,EQ,99.35,100,96.8,97.5,97,31-Jan-18
NSE:SNOWMAN,Snowman Logistics Limited,INE734N01019,EQ,55.05,57.3,55.05,56.2,56.3,31-Jan-18
NSE:SOBHA,Sobha Limited,INE671H01015,EQ,561,575.5,557.9,570.1,570,31-Jan-18
NSE:SOLARINDS,Solar Industries India Limited,INE343H01029,EQ,1093.95,1094,1062.5,1069.15,1070,31-Jan-18
NSE:SOMANYCERA,Somany Ceramics Limited,INE355A01028,EQ,760.55,760.55,655.55,735.35,734,31-Jan-18
NSE:SOMICONVEY,Somi Conveyor Beltings Limited,INE323J01019,EQ,68.55,70.9,67.2,68.75,67.2,31-Jan-18
NSE:SONASTEER,Sona Koyo Steering Systems Limited,INE643A01035,EQ,106.3,109.2,101.35,103.75,103.45,31-Jan-18
NSE:SONATSOFTW,Sonata Software Limited,INE269A01021,EQ,297.6,308,297.25,301.45,301,31-Jan-18
NSE:SORILINFRA,SORIL Infra Resources Limited,INE034H01016,EQ,260.35,263.95,241.75,244.15,243,31-Jan-18
NSE:SOTL,Savita Oil Technologies Limited,INE035D01012,EQ,1434.9,1439.45,1416.1,1431.95,1428.05,31-Jan-18
NSE:SOUTHBANK,The South Indian Bank Limited,INE683A01023,EQ,30.25,30.65,29.95,30.15,30.25,31-Jan-18
NSE:SPAL,S. P. Apparels Limited,INE212I01016,EQ,378,382.5,355,380.4,380,31-Jan-18
NSE:SPARC,Sun Pharma Advanced Research Company Limited,INE232I01014,EQ,468,475.25,450.2,453.3,452.5,31-Jan-18
NSE:SPECIALITY,Speciality Restaurants Limited,INE247M01014,EQ,161.3,165.9,158.35,160.15,159.9,31-Jan-18
NSE:SPHEREGSL,Sphere Global Services Limited,INE737B01033,EQ,41.75,41.8,39.55,40.75,40.8,31-Jan-18
NSE:SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,EQ,41.9,44.9,41.25,43.75,44.4,31-Jan-18
NSE:SPICEMOBI,Spice Mobility Limited,INE927C01020,EQ,23.7,23.7,21.6,22.45,22.5,31-Jan-18
NSE:SPLIL,SPL Industries Limited,INE978G01016,EQ,24.2,25.8,23.7,24.95,25,31-Jan-18
NSE:SPMLINFRA,SPML Infra Limited,INE937A01023,EQ,131.2,137.45,131.1,135.1,135.1,31-Jan-18
NSE:SPTL,Sintex Plastics Technology Limited,INE501W01021,EQ,72.9,75.5,72.55,72.85,72.95,31-Jan-18
NSE:SQSBFSI,SQS India BFSI Limited,INE201K01015,EQ,520.5,529,520,523.1,525.1,31-Jan-18
NSE:SREEL,Sreeleathers Limited,INE099F01013,EQ,250.9,272,245.25,258.85,256.5,31-Jan-18
NSE:SREINFRA,SREI Infrastructure Finance Limited,INE872A01014,EQ,96.2,97.2,94.55,95.8,95.6,31-Jan-18
NSE:SRF,SRF Limited,INE647A01010,EQ,1790,1827.95,1771.2,1783.45,1781,31-Jan-18
NSE:SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,EQ,195,196,185.6,188.65,187.05,31-Jan-18
NSE:SRIPIPES,Srikalahasthi Pipes Limited,INE943C01027,EQ,387,387,365.55,376.4,374.45,31-Jan-18
NSE:SRSLTD,SRS Limited,INE219H01039,EQ,1.5,1.5,1.5,1.5,1.5,31-Jan-18
NSE:SRTRANSFIN,Shriram Transport Finance Company Limited,INE721A01013,EQ,1353.15,1405,1351.05,1379.75,1375,31-Jan-18
NSE:SSWL,Steel Strips Wheels Limited,INE802C01017,EQ,1101.25,1128,1053.8,1067.85,1053.8,31-Jan-18
NSE:STAR,Strides Shasun Limited,INE939A01011,EQ,785,785,757.5,763,761.6,31-Jan-18
NSE:STARCEMENT,Star Cement Limited,INE460H01021,EQ,125,129,123.3,126.65,127,31-Jan-18
NSE:STARPAPER,Star Paper Mills Limited,INE733A01018,EQ,261.7,275.85,260,266.6,267.5,31-Jan-18
NSE:STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01013,EQ,32.5,33.75,31.8,32.75,33.05,31-Jan-18
NSE:STEL,Stel Holdings Limited,INE577L01016,EQ,115.1,118.8,111.5,113.55,111.7,31-Jan-18
NSE:STERLINBIO,Sterling Biotech Limited,INE324C01038,EQ,3.7,3.8,3.65,3.7,3.75,31-Jan-18
NSE:STERTOOLS,Sterling Tools Limited,INE334A01023,EQ,400,406.05,385.1,386.8,385.1,31-Jan-18
NSE:STRTECH,Sterlite Technologies Limited,INE089C01029,EQ,363,381,354.5,358.85,359.55,31-Jan-18
NSE:SUBEX,Subex Limited,INE754A01014,EQ,9.95,10.25,9.75,9.85,9.8,31-Jan-18
NSE:SUBROS,Subros Limited,INE287B01021,EQ,354.8,354.8,338.6,341.6,340,31-Jan-18
NSE:SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,EQ,464.95,464.95,427,448.75,450,31-Jan-18
NSE:SUMEETINDS,Sumeet Industries Limited,INE235C01010,EQ,28.55,28.65,27.45,27.7,27.7,31-Jan-18
NSE:SUMMITSEC,Summit Securities Limited,INE519C01017,EQ,1069,1088.1,1016,1033.35,1028.55,31-Jan-18
NSE:SUNCLAYLTD,Sundaram Clayton Limited,INE105A01035,EQ,4850,4929.9,4782.05,4842.95,4850,31-Jan-18
NSE:SUNDARAM,Sundaram Multi Pap Limited,INE108E01023,EQ,4.35,4.45,4.25,4.3,4.3,31-Jan-18
NSE:SUNDARMFIN,Sundaram Finance Limited,INE660A01013,EQ,1855,1899,1850.65,1882.2,1881,31-Jan-18
NSE:SUNDRMBRAK,Sundaram Brake Linings Limited,INE073D01013,EQ,621,632.25,600,603.3,601,31-Jan-18
NSE:SUNDRMFAST,Sundram Fasteners Limited,INE387A01021,EQ,530.3,536.7,522,525.1,528,31-Jan-18
NSE:SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,EQ,83.5,84.6,82.1,82.6,82.2,31-Jan-18
NSE:SUNILHITEC,Sunil Hitech Engineers Limited,INE305H01028,EQ,12.9,13,12.75,12.85,12.85,31-Jan-18
NSE:SUNPHARMA,Sun Pharmaceutical Industries Limited,INE044A01036,EQ,590,594.9,575.05,579.9,580.15,31-Jan-18
NSE:SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,407,434.6,400.5,422.35,424.05,31-Jan-18
NSE:SUNTV,Sun TV Network Limited,INE424H01027,EQ,1028.8,1030,1015.6,1024.4,1020,31-Jan-18
NSE:SUPERHOUSE,Superhouse Limited,INE712B01010,EQ,165.1,168.9,160.45,162.2,161.05,31-Jan-18
NSE:SUPPETRO,Supreme Petrochem Limited,INE663A01017,EQ,377,377,368,371,371,31-Jan-18
NSE:SUPRAJIT,Suprajit Engineering Limited,INE399C01030,EQ,296.25,311.75,291.55,303.75,307.6,31-Jan-18
NSE:SUPREMEIND,Supreme Industries Limited,INE195A01028,EQ,1270,1339.7,1215.1,1303.25,1288.7,31-Jan-18
NSE:SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,EQ,123.3,127,120.45,124.75,122,31-Jan-18
NSE:SUPREMETEX,Supreme Tex Mart Limited,INE651G01027,EQ,2.5,2.6,2.4,2.45,2.5,31-Jan-18
NSE:SURANAIND,Surana Industries Limited,INE659D01019,EQ,3.75,3.85,3.65,3.75,3.8,31-Jan-18
NSE:SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,EQ,90,91.95,89.5,90.35,90.1,31-Jan-18
NSE:SURYAROSNI,Surya Roshni Limited,INE335A01012,EQ,408,414.2,399,401.2,400,31-Jan-18
NSE:SUTLEJTEX,Sutlej Textiles and Industries Limited,INE645H01027,EQ,98.8,100.7,97,98.05,98.85,31-Jan-18
NSE:SUVEN,Suven Life Sciences Limited,INE495B01038,EQ,225,231.45,212.1,215,214,31-Jan-18
NSE:SUZLON,Suzlon Energy Limited,INE040H01021,EQ,14.65,14.8,14.55,14.6,14.7,31-Jan-18
NSE:SWANENERGY,Swan Energy Limited,INE665A01038,EQ,216.95,217.9,207,208.55,208.35,31-Jan-18
NSE:SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,1960,2017,1902.25,1983.25,1976.2,31-Jan-18
NSE:SWELECTES,Swelect Energy Systems Limited,INE409B01013,EQ,462,465,450,455.15,454,31-Jan-18
NSE:SYMPHONY,Symphony Limited,INE225D01027,EQ,1837,1863.8,1751.55,1819.2,1811,31-Jan-18
NSE:SYNCOM,Syncom Healthcare Limited,INE602K01014,EQ,6.4,6.7,6.25,6.5,6.45,31-Jan-18
NSE:SYNDIBANK,Syndicate Bank,INE667A01018,EQ,73,73.65,71.85,72.55,72.75,31-Jan-18
NSE:SYNGENE,Syngene International Limited,INE398R01022,EQ,625,625,592.25,599.7,600,31-Jan-18
NSE:TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,EQ,105.85,107.35,104,105.4,105.5,31-Jan-18
NSE:TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,EQ,178.2,184.75,174.15,175.3,174.6,31-Jan-18
NSE:TAKE,Take Solutions Limited,INE142I01023,EQ,168.4,169.95,166.1,169,169.05,31-Jan-18
NSE:TALBROAUTO,Talbros Automotive Components Limited,INE187D01011,EQ,303,313,292.2,294.05,294.05,31-Jan-18
NSE:TALWALKARS,Talwalkars Better Value Fitness Limited,INE502K01016,EQ,310,315.5,303.4,305.55,305,31-Jan-18
NSE:TANLA,Tanla Solutions Limited,INE483C01032,EQ,33.8,34.65,33.2,34.05,34.4,31-Jan-18
NSE:TARAJEWELS,Tara Jewels Limited,INE799L01016,EQ,16.55,17.2,16.5,17.05,16.95,31-Jan-18
NSE:TARAPUR,Tarapur Transformers Limited,INE747K01017,EQ,7.25,7.7,7.25,7.3,7.3,31-Jan-18
NSE:TARMAT,Tarmat Limited,INE924H01018,EQ,63.5,67,63.5,65.45,66,31-Jan-18
NSE:TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,8961.55,9190,8950,8980,8950,31-Jan-18
NSE:TATACHEM,Tata Chemicals Limited,INE092A01019,EQ,713.8,722,708.65,719,722,31-Jan-18
NSE:TATACOFFEE,Tata Coffee Limited,INE493A01027,EQ,146.45,147.35,142.55,142.95,142.95,31-Jan-18
NSE:TATACOMM,Tata Communications Limited,INE151A01013,EQ,612.5,625,611.95,615.35,614.45,31-Jan-18
NSE:TATAELXSI,Tata Elxsi Limited,INE670A01012,EQ,1082,1088.45,1046.25,1059.8,1064.6,31-Jan-18
NSE:TATAGLOBAL,Tata Global Beverages Limited,INE192A01025,EQ,302.9,303.7,286.1,290.65,291.15,31-Jan-18
NSE:TATAINVEST,Tata Investment Corporation Limited,INE672A01018,EQ,853,860.75,832.6,846.65,845,31-Jan-18
NSE:TATAMETALI,Tata Metaliks Limited,INE056C01010,EQ,900.3,913.05,875,881.4,879.6,31-Jan-18
NSE:TATAMOTORS,Tata Motors Limited,INE155A01022,EQ,395.5,400.95,395.25,399.5,400,31-Jan-18
NSE:TATAMTRDVR,Tata Motors Limited,IN9155A01020,EQ,225,225.95,223.35,224.55,224.65,31-Jan-18
NSE:TATAPOWER,Tata Power Company Limited,INE245A01021,EQ,90.4,91.2,88.55,89,88.95,31-Jan-18
NSE:TATASPONGE,Tata Sponge Iron Limited,INE674A01014,EQ,1108,1120,1054.4,1076.8,1076.85,31-Jan-18
NSE:TATASTEEL,Tata Steel Limited,INE081A01012,EQ,735.5,747.9,701.7,705.05,706.6,31-Jan-18
NSE:TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,126.7,129.15,122.2,125.15,124.9,31-Jan-18
NSE:TCI,Transport Corporation of India Limited,INE688A01022,EQ,274,281.5,273,280.15,280.5,31-Jan-18
NSE:TCIEXP,TCI Express Limited,INE586V01016,EQ,521.15,541,515,533.95,530,31-Jan-18
NSE:TCIFINANCE,TCI Finance Limited,INE911B01018,EQ,34.75,36.75,31.8,32.45,32.45,31-Jan-18
NSE:TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,670,670,640,647.15,655,31-Jan-18
NSE:TCS,Tata Consultancy Services Limited,INE467B01029,EQ,3137,3150,3098.6,3112.35,3111.15,31-Jan-18
NSE:TDPOWERSYS,TD Power Systems Limited,INE419M01019,EQ,189.7,193.9,185.1,190.85,192.85,31-Jan-18
NSE:TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,2320,2320,2220,2242.1,2240,31-Jan-18
NSE:TECHM,Tech Mahindra Limited,INE669C01036,EQ,602.8,626.2,597,612.65,611,31-Jan-18
NSE:TECHNO,Techno Electric & Engineering Company Limited,INE286K01024,EQ,380,387.55,372.05,376.25,374.75,31-Jan-18
NSE:TEJASNET,Tejas Networks Limited,INE010J01012,EQ,385.1,394.6,370.5,378.65,377.15,31-Jan-18
NSE:TERASOFT,Tera Software Limited,INE482B01010,EQ,68,68.95,66.8,67.15,67.6,31-Jan-18
NSE:TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,64.8,68.4,63.95,66.55,66.85,31-Jan-18
NSE:TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,104.55,105.7,100.8,103.45,103.05,31-Jan-18
NSE:TFCILTD,Tourism Finance Corporation of India Limited,INE305A01015,EQ,160,161.2,154.2,155.1,154.9,31-Jan-18
NSE:TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,EQ,55,55.55,53.8,54.25,54.2,31-Jan-18
NSE:THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,571.9,573,555.35,569.4,569.9,31-Jan-18
NSE:THEMISMED,Themis Medicare Limited,INE083B01016,EQ,605.05,611.95,580,586.35,593,31-Jan-18
NSE:THERMAX,Thermax Limited,INE152A01029,EQ,1212.05,1260,1181.4,1238.5,1232.35,31-Jan-18
NSE:THIRUSUGAR,Thiru Arooran Sugars Limited,INE409A01015,EQ,51.3,54,51.3,52,51.7,31-Jan-18
NSE:THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,237.7,239.6,232.3,234.2,233.8,31-Jan-18
NSE:THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,685,692.05,683.35,689.35,687,31-Jan-18
NSE:TIDEWATER,Tide Water Oil Company (India) Limited,INE484C01022,EQ,6973.7,6973.7,6820,6832,6824.5,31-Jan-18
NSE:TIFIN,TI Financial Holdings Limited,INE149A01033,EQ,699.25,699.25,683.25,689.15,690,31-Jan-18
NSE:TIIL,Technocraft Industries (India) Limited,INE545H01011,EQ,554.8,567.95,549,550.75,550,31-Jan-18
NSE:TIINDIA,Tube Investments of India Limited,INE974X01010,EQ,268.9,268.95,261.8,267.25,266.75,31-Jan-18
NSE:TIL,TIL Limited,INE806C01018,EQ,614.9,625,598.3,613.75,623,31-Jan-18
NSE:TIMESGTY,Times Guaranty Limited,INE289C01025,EQ,65,66.9,62.25,62.25,62.25,31-Jan-18
NSE:TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,187.05,189.2,181,181.4,181,31-Jan-18
NSE:TIMKEN,Timken India Limited,INE325A01013,EQ,895,905.95,881.05,893.8,893.4,31-Jan-18
NSE:TINPLATE,The Tinplate Company of India Limited,INE422C01014,EQ,263.8,266.5,239.5,253.35,254,31-Jan-18
NSE:TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01016,EQ,2030,2064.9,1983,1995.6,1988,31-Jan-18
NSE:TITAN,Titan Company Limited,INE280A01028,EQ,883,884.95,859.4,869.55,867.65,31-Jan-18
NSE:TMRVL,The Mandhana Retail Ventures Limited,INE759V01019,EQ,155,155,149.05,149.4,150.05,31-Jan-18
NSE:TNPETRO,Tamilnadu PetroProducts Limited,INE148A01019,EQ,59.5,59.9,58,58.7,58.5,31-Jan-18
NSE:TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,EQ,426.9,429,415.05,417.4,417.4,31-Jan-18
NSE:TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,EQ,121.05,126.3,118,121,120.5,31-Jan-18
NSE:TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,EQ,1358,1369.95,1340,1362.4,1357,31-Jan-18
NSE:TORNTPOWER,Torrent Power Limited,INE813H01021,EQ,279,290.75,275.25,285.45,284,31-Jan-18
NSE:TPLPLASTEH,TPL Plastech Limited,INE413G01014,EQ,660.05,674,640.25,648.15,640.25,31-Jan-18
NSE:TRENT,Trent Limited,INE849A01020,EQ,314.05,321.95,310,318.05,315,31-Jan-18
NSE:TRIDENT,Trident Limited,INE064C01014,EQ,78.5,80,78.25,78.7,78.6,31-Jan-18
NSE:TRIGYN,Trigyn Technologies Limited,INE948A01012,EQ,159.4,164.25,151.45,152.95,154,31-Jan-18
NSE:TRIL,Transformers And Rectifiers (India) Limited,INE763I01026,EQ,35.45,36.5,35.05,35.65,35.95,31-Jan-18
NSE:TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,127.25,130.1,126.25,128.3,129.2,31-Jan-18
NSE:TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,EQ,62.5,66.5,62.2,64.25,64.1,31-Jan-18
NSE:TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,840.15,840.15,817,820.95,824.35,31-Jan-18
NSE:TTKPRESTIG,TTK Prestige Limited,INE690A01010,EQ,7383,7499.25,7250,7304.15,7260.1,31-Jan-18
NSE:TTL,T T Limited,INE592B01016,EQ,109,113.35,107,111.15,111.4,31-Jan-18
NSE:TULSI,Tulsi Extrusions Limited,INE474I01012,EQ,2.95,2.95,2.75,2.75,2.75,31-Jan-18
NSE:TV18BRDCST,TV18 Broadcast Limited,INE886H01027,EQ,59.25,63.35,58.85,61.85,61.8,31-Jan-18
NSE:TVSMOTOR,TVS Motor Company Limited,INE494B01023,EQ,710.3,712,683.5,696.8,697,31-Jan-18
NSE:TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,3370,3640.1,3370,3564.2,3580,31-Jan-18
NSE:TVTODAY,TV Today Network Limited,INE038F01029,EQ,456,461.7,450,451.25,450.2,31-Jan-18
NSE:TWL,Titagarh Wagons Limited,INE615H01020,EQ,154,158.45,149.05,156.2,156,31-Jan-18
NSE:UBL,United Breweries Limited,INE686F01025,EQ,1134,1155.5,1131,1146.55,1142,31-Jan-18
NSE:UCALFUEL,Ucal Fuel Systems Limited,INE139B01016,EQ,292,294.25,278.3,280.6,280,31-Jan-18
NSE:UCOBANK,UCO Bank,INE691A01018,EQ,31.05,31.7,30.9,31.5,31.5,31-Jan-18
NSE:UFLEX,UFLEX Limited,INE516A01017,EQ,428.55,442.5,418.5,421.55,422,31-Jan-18
NSE:UFO,UFO Moviez India Limited,INE527H01019,EQ,466.5,469.95,457.05,459.05,457.15,31-Jan-18
NSE:UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,EQ,23,23.75,23,23.25,23.25,31-Jan-18
NSE:UJAAS,Ujaas Energy Limited,INE899L01022,EQ,24.7,25.5,24.1,25.2,25,31-Jan-18
NSE:UJJIVAN,Ujjivan Financial Services Limited,INE334L01012,EQ,381.75,385.75,372.1,378.3,378.8,31-Jan-18
NSE:ULTRACEMCO,UltraTech Cement Limited,INE481G01011,EQ,4363.2,4405.9,4330,4382,4376.15,31-Jan-18
NSE:UMANGDAIRY,Umang Dairies Limited,INE864B01027,EQ,101,101.75,95.65,96.6,97.6,31-Jan-18
NSE:UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,EQ,1.45,1.45,1.45,1.45,1.45,31-Jan-18
NSE:UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,359.65,362.05,357.65,358.25,358,31-Jan-18
NSE:UNIENTER,Uniphos Enterprises Limited,INE037A01022,EQ,91.85,96.2,87.2,88.15,88.2,31-Jan-18
NSE:UNIONBANK,Union Bank of India,INE692A01016,EQ,135.5,137,134.1,136.25,136.25,31-Jan-18
NSE:UNIPLY,Uniply Industries Limited,INE950G01015,EQ,436.5,461.95,424,428.15,430,31-Jan-18
NSE:UNITECH,Unitech Limited,INE694A01020,EQ,8.65,8.85,8.4,8.45,8.45,31-Jan-18
NSE:UNITEDBNK,United Bank of India,INE695A01019,EQ,16.55,16.9,16.45,16.55,16.5,31-Jan-18
NSE:UNIVCABLES,Universal Cables Limited,INE279A01012,EQ,158.05,163,156.4,158.2,159.95,31-Jan-18
NSE:UPL,UPL Limited,INE628A01036,EQ,775,777,746.5,752.05,751.4,31-Jan-18
NSE:USHAMART,Usha Martin Limited,INE228A01035,EQ,26.2,27.15,26.2,26.75,26.95,31-Jan-18
NSE:UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,EQ,112.45,119.4,112.45,114.75,115,31-Jan-18
NSE:UVSL,Uttam Value Steels Limited,INE292A01023,EQ,0.3,0.35,0.25,0.3,0.3,31-Jan-18
NSE:V2RETAIL,V2 Retail Limited,INE945H01013,EQ,429.85,442.1,420.05,423.5,422,31-Jan-18
NSE:VADILALIND,Vadilal Industries Limited,INE694D01016,EQ,856,861,826.75,831.9,835,31-Jan-18
NSE:VAIBHAVGBL,Vaibhav Global Limited,INE884A01019,EQ,760,760,715.05,720.05,720,31-Jan-18
NSE:VAKRANGEE,Vakrangee Limited,INE051B01021,EQ,441.05,447.95,364.75,364.75,364.75,31-Jan-18
NSE:VARDHACRLC,Vardhman Acrylics Limited,INE116G01013,EQ,49.85,49.85,48.7,48.95,49,31-Jan-18
NSE:VARDMNPOLY,Vardhman Polytex Limited,INE835A01011,EQ,33.75,34.5,33,33.35,33.4,31-Jan-18
NSE:VASCONEQ,Vascon Engineers Limited,INE893I01013,EQ,40.1,42.3,39.3,40.65,40.75,31-Jan-18
NSE:VASWANI,Vaswani Industries Limited,INE590L01019,EQ,15.25,16,15.1,15.8,16,31-Jan-18
NSE:VBL,Varun Beverages Limited,INE200M01013,EQ,682.05,698,673.25,690.7,691,31-Jan-18
NSE:VEDL,Vedanta Limited,INE205A01025,EQ,342,346.45,335.25,340.35,340.9,31-Jan-18
NSE:VENKEYS,Venky's (India) Limited,INE398A01010,EQ,2739,2785,2690,2707.15,2700,31-Jan-18
NSE:VENUSREM,Venus Remedies Limited,INE411B01019,EQ,88.6,91.7,87,88.85,88.2,31-Jan-18
NSE:VESUVIUS,Vesuvius India Limited,INE386A01015,EQ,1436,1436,1380.1,1418.45,1420,31-Jan-18
NSE:VETO,Veto Switchgears And Cables Limited,INE918N01018,EQ,223.05,223.5,215.2,217.8,219,31-Jan-18
NSE:VGUARD,V-Guard Industries Limited,INE951I01027,EQ,226,235.95,223.1,233.55,232.25,31-Jan-18
NSE:VHL,Vardhman Holdings Limited,INE701A01023,EQ,4805,4878.95,4725,4740.55,4731.05,31-Jan-18
NSE:VICEROY,Viceroy Hotels Limited,INE048C01017,EQ,17.7,18.15,17.35,17.45,17.5,31-Jan-18
NSE:VIDEOIND,Videocon Industries Limited,INE703A01011,EQ,18.25,18.8,17.95,18.5,18.5,31-Jan-18
NSE:VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,91.6,94.65,89,92.25,92.5,31-Jan-18
NSE:VIJAYABANK,Vijaya Bank,INE705A01016,EQ,64.8,65,63.15,63.85,64,31-Jan-18
NSE:VIJSHAN,Vijay Shanthi Builders Limited,INE806F01011,EQ,26,26.7,25.85,26.15,26.6,31-Jan-18
NSE:VIKASECO,Vikas EcoTech Limited,INE806A01020,EQ,36.55,42.1,36.15,39.8,39.8,31-Jan-18
NSE:VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,208.2,221,205.25,208.35,207,31-Jan-18
NSE:VINATIORGA,Vinati Organics Limited,INE410B01029,EQ,943.65,957.7,931.2,952.05,953,31-Jan-18
NSE:VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,EQ,1110,1140,1075.5,1093.05,1108,31-Jan-18
NSE:VINYLINDIA,Vinyl Chemicals (India) Limited,INE250B01029,EQ,108.25,109.85,105.05,106,106.5,31-Jan-18
NSE:VIPCLOTHNG,VIP Clothing Limited,INE450G01024,EQ,75,78.45,74.45,77.4,77,31-Jan-18
NSE:VIPIND,VIP Industries Limited,INE054A01027,EQ,337,345.65,334.2,340.15,339.8,31-Jan-18
NSE:VIPULLTD,Vipul Limited,INE946H01037,EQ,74,74.5,73.5,73.6,73.5,31-Jan-18
NSE:VISAKAIND,Visaka Industries Limited,INE392A01013,EQ,738.95,759.9,730,743.4,743.2,31-Jan-18
NSE:VIVIDHA,Visagar Polytex Limited,INE370E01029,EQ,1.2,1.25,1.15,1.25,1.25,31-Jan-18
NSE:VIVIMEDLAB,Vivimed Labs Limited,INE526G01021,EQ,84.75,90.45,83.9,85.95,87,31-Jan-18
NSE:VLSFINANCE,VLS Finance Limited,INE709A01018,EQ,90,91.65,87.35,87.7,87.55,31-Jan-18
NSE:VMART,V-Mart Retail Limited,INE665J01013,EQ,1542,1542.1,1476,1486.25,1482.15,31-Jan-18
NSE:VOLTAMP,Voltamp Transformers Limited,INE540H01012,EQ,1050,1069,1040,1048.6,1047,31-Jan-18
NSE:VOLTAS,Voltas Limited,INE226A01021,EQ,609.7,616,600.75,605,605,31-Jan-18
NSE:VRLLOG,VRL Logistics Limited,INE366I01010,EQ,446.1,449.95,430.45,438.5,437.55,31-Jan-18
NSE:VSSL,Vardhman Special Steels Limited,INE050M01012,EQ,148,154,146.6,149.05,148.5,31-Jan-18
NSE:VSTIND,VST Industries Limited,INE710A01016,EQ,3290,3295.5,3230,3249.75,3250,31-Jan-18
NSE:VSTTILLERS,V.S.T Tillers Tractors Limited,INE764D01017,EQ,2350.15,2379.75,2340.95,2366.05,2360,31-Jan-18
NSE:VTL,Vardhman Textiles Limited,INE825A01012,EQ,1344.95,1344.95,1293,1297.4,1300,31-Jan-18
NSE:WABAG,VA Tech Wabag Limited,INE956G01038,EQ,609,616,605,610.2,615,31-Jan-18
NSE:WABCOINDIA,WABCO India Limited,INE342J01019,EQ,7499.75,7584.9,7257,7423,7426,31-Jan-18
